aircraft_id,flight_date,cabin_component,issue_type,severity,failure_flag,repair_time_hours,maintenance_cost_usd,airport_code
A320_18,2023-01-07,IFE,Software,High,0,0.0,0.0,MAA
A320_12,2023-05-22,Seat,Electrical,Medium,0,0.0,0.0,MAA
A320_3,2023-03-28,IFE,Electrical,Low,0,0.0,0.0,BOM
A320_12,2023-06-10,IFE,Electrical,High,0,0.0,0.0,DEL
A320_1,2023-03-22,Galley,Electrical,Medium,0,0.0,0.0,HYD
A320_9,2023-03-27,Seat,Electrical,Medium,1,1.2763907845943934,2345.673143490417,BLR
A320_5,2023-01-02,Seat,Mechanical,Medium,0,0.0,0.0,DEL
A320_19,2023-05-05,Lighting,Software,Medium,1,8.160834363711976,2350.2754002250945,BOM
A320_7,2023-10-04,Lighting,Mechanical,High,1,7.705037669756555,3795.127633549204,MAA
A320_20,2023-04-02,Lavatory,Electrical,Low,0,0.0,0.0,DEL
A320_17,2023-03-07,Seat,Mechanical,High,1,9.137591955684822,2739.6388099682995,HYD
A320_7,2023-10-06,Seat,Software,Medium,1,1.387375733765308,2261.25357542884,BOM
A320_10,2023-01-08,Lighting,Electrical,Low,0,0.0,0.0,MAA
A320_9,2023-02-16,IFE,Mechanical,Medium,0,0.0,0.0,HYD
A320_16,2023-12-31,Lavatory,Software,Medium,0,0.0,0.0,BOM
A320_1,2023-08-08,Seat,Software,Low,1,7.460034729657911,4119.849786499969,MAA
A320_6,2023-09-03,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_13,2023-06-11,Lighting,Mechanical,Medium,0,0.0,0.0,BOM
A320_5,2023-01-25,Lavatory,Electrical,Low,0,0.0,0.0,HYD
A320_5,2023-08-15,Galley,Electrical,Low,1,8.281103381685732,2749.8893994291675,BOM
A320_11,2023-12-30,Lighting,Electrical,Low,1,2.916058821194009,4114.35001387016,HYD
A320_16,2023-10-04,Lighting,Mechanical,Medium,0,0.0,0.0,BLR
A320_20,2023-02-03,Seat,Software,High,0,0.0,0.0,DEL
A320_16,2023-05-30,Seat,Electrical,High,1,8.515504600863881,1344.4768854029212,BLR
A320_16,2023-03-07,Lavatory,Software,High,0,0.0,0.0,BLR
A320_1,2023-09-04,Lavatory,Mechanical,Low,0,0.0,0.0,MAA
A320_14,2023-05-22,Lighting,Electrical,High,0,0.0,0.0,BLR
A320_13,2023-07-26,IFE,Software,Low,1,8.80515387931434,100.9231578272513,BOM
A320_14,2023-02-07,Lighting,Electrical,Medium,0,0.0,0.0,BOM
A320_14,2023-03-25,Seat,Electrical,Medium,0,0.0,0.0,DEL
A320_16,2023-03-24,Lavatory,Software,Medium,1,7.143496063698935,4213.358456553758,MAA
A320_9,2023-09-08,Lighting,Software,Low,1,3.1744513849418343,4376.493813874027,MAA
A320_8,2023-10-13,Seat,Electrical,Low,0,0.0,0.0,BOM
A320_9,2023-11-30,Seat,Software,Medium,0,0.0,0.0,BLR
A320_9,2023-04-30,Galley,Mechanical,Low,0,0.0,0.0,HYD
A320_14,2023-02-19,Galley,Software,Low,0,0.0,0.0,MAA
A320_5,2023-06-21,Seat,Electrical,Low,0,0.0,0.0,BLR
A320_4,2023-02-04,Seat,Mechanical,Low,1,0.7388486036340909,3502.807235040473,HYD
A320_14,2023-02-16,Seat,Software,Medium,1,2.06583441579424,935.851366629741,MAA
A320_20,2023-06-06,Lavatory,Software,High,0,0.0,0.0,HYD
A320_12,2023-03-08,Lighting,Mechanical,Medium,0,0.0,0.0,BOM
A320_1,2023-03-13,Seat,Mechanical,Low,1,0.8777766673914107,3059.9512176489743,BOM
A320_10,2023-04-03,Galley,Electrical,High,0,0.0,0.0,BOM
A320_20,2023-11-08,Seat,Electrical,Low,0,0.0,0.0,BLR
A320_8,2023-02-12,Lighting,Electrical,Medium,0,0.0,0.0,MAA
A320_10,2023-12-29,Seat,Electrical,Low,0,0.0,0.0,BLR
A320_19,2023-02-28,Seat,Software,Low,0,0.0,0.0,BOM
A320_11,2023-11-29,Galley,Electrical,High,0,0.0,0.0,HYD
A320_13,2023-09-25,Galley,Electrical,Low,1,7.325077683277985,4774.762325166699,MAA
A320_14,2023-12-09,Galley,Software,High,0,0.0,0.0,BLR
A320_18,2023-05-26,IFE,Mechanical,Low,0,0.0,0.0,HYD
A320_19,2023-08-27,Lighting,Electrical,Low,0,0.0,0.0,HYD
A320_15,2023-02-10,IFE,Software,Low,0,0.0,0.0,BLR
A320_19,2023-11-27,Galley,Mechanical,Medium,0,0.0,0.0,DEL
A320_9,2023-02-08,Lighting,Software,Medium,0,0.0,0.0,BOM
A320_6,2023-12-16,IFE,Electrical,Low,1,4.509325471212571,1545.6994675053656,BLR
A320_15,2023-12-23,Galley,Mechanical,Low,0,0.0,0.0,BLR
A320_6,2023-10-11,Galley,Mechanical,High,1,4.584345235206407,3397.5364497327187,BLR
A320_12,2023-12-20,Lavatory,Software,High,0,0.0,0.0,BLR
A320_8,2023-03-16,IFE,Software,Low,0,0.0,0.0,HYD
A320_7,2023-10-17,Lighting,Electrical,High,0,0.0,0.0,HYD
A320_1,2023-07-12,Lighting,Software,Low,0,0.0,0.0,DEL
A320_3,2023-05-06,Lavatory,Electrical,Low,0,0.0,0.0,MAA
A320_16,2023-04-26,Lighting,Mechanical,Low,0,0.0,0.0,HYD
A320_18,2023-11-21,Lavatory,Software,High,0,0.0,0.0,MAA
A320_14,2023-12-29,Lavatory,Mechanical,High,0,0.0,0.0,DEL
A320_15,2023-09-02,IFE,Electrical,Medium,0,0.0,0.0,MAA
A320_5,2023-02-04,Lighting,Mechanical,Low,0,0.0,0.0,BLR
A320_15,2023-05-06,Lighting,Electrical,Low,0,0.0,0.0,HYD
A320_9,2023-11-01,Galley,Mechanical,Low,1,7.738067219746265,4184.884813494169,BOM
A320_2,2023-04-19,Lavatory,Mechanical,Low,0,0.0,0.0,MAA
A320_12,2023-01-21,Lighting,Software,High,0,0.0,0.0,HYD
A320_3,2023-04-21,IFE,Software,High,0,0.0,0.0,MAA
A320_18,2023-04-14,Seat,Mechanical,High,1,2.412465024313116,2036.174941995161,HYD
A320_5,2023-06-13,Lavatory,Software,High,1,9.1398188039038,3638.501853733939,MAA
A320_11,2023-01-05,Seat,Electrical,Medium,0,0.0,0.0,DEL
A320_17,2023-05-27,IFE,Mechanical,High,1,3.373251043749109,2507.949069889928,BOM
A320_15,2023-07-22,Seat,Software,Medium,0,0.0,0.0,BLR
A320_14,2023-08-07,IFE,Software,High,1,7.763014049219818,2910.291862132309,MAA
A320_9,2023-11-24,Lighting,Electrical,Low,0,0.0,0.0,BLR
A320_8,2023-05-27,Lavatory,Software,Low,1,5.349108645540206,3170.30330435673,DEL
A320_11,2023-11-19,IFE,Mechanical,Medium,0,0.0,0.0,MAA
A320_2,2023-06-18,Lavatory,Mechanical,Low,0,0.0,0.0,BOM
A320_8,2023-10-09,Seat,Software,Medium,1,0.6359951378370698,3715.560640951497,BLR
A320_15,2023-02-06,Galley,Electrical,Low,0,0.0,0.0,BLR
A320_2,2023-07-10,Seat,Mechanical,Medium,1,3.1631773775194487,3468.291184267564,BOM
A320_3,2023-07-07,Galley,Electrical,Medium,0,0.0,0.0,MAA
A320_6,2023-01-16,IFE,Electrical,High,1,8.499707155286503,1286.932967340378,HYD
A320_13,2023-07-03,Lighting,Mechanical,High,0,0.0,0.0,BOM
A320_14,2023-04-30,Lavatory,Mechanical,Low,1,6.0409461783330975,4226.930657085345,BLR
A320_13,2023-01-21,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_17,2023-07-02,IFE,Mechanical,Medium,1,1.181870159151874,3444.824383994672,DEL
A320_20,2023-02-22,Lighting,Electrical,High,1,7.865788428829788,1429.9059641889005,DEL
A320_2,2023-05-07,Lavatory,Electrical,Low,0,0.0,0.0,BLR
A320_18,2023-04-06,Seat,Software,Medium,0,0.0,0.0,BLR
A320_12,2023-11-16,Galley,Software,Low,0,0.0,0.0,BLR
A320_9,2023-06-11,Lighting,Mechanical,High,0,0.0,0.0,BOM
A320_17,2023-07-17,Lighting,Software,Low,0,0.0,0.0,BLR
A320_1,2023-11-12,Lavatory,Electrical,High,0,0.0,0.0,DEL
A320_11,2023-01-13,Galley,Electrical,High,0,0.0,0.0,BLR
A320_9,2023-01-21,Lighting,Software,High,0,0.0,0.0,HYD
A320_17,2023-04-11,Lighting,Electrical,High,1,4.8481462490132925,1123.5253476253024,BOM
A320_7,2023-01-13,IFE,Electrical,Low,0,0.0,0.0,HYD
A320_16,2023-05-17,Seat,Mechanical,High,1,7.4397154291085075,3273.7945382083158,HYD
A320_13,2023-08-25,IFE,Electrical,High,0,0.0,0.0,HYD
A320_6,2023-05-29,Lighting,Mechanical,Medium,1,6.00216492605986,518.1725487731917,BOM
A320_17,2023-04-28,IFE,Electrical,High,0,0.0,0.0,MAA
A320_13,2023-06-14,IFE,Mechanical,Low,0,0.0,0.0,HYD
A320_3,2023-04-21,Seat,Mechanical,Low,1,4.908904014808287,4821.146280349183,HYD
A320_1,2023-12-06,Lighting,Software,Low,0,0.0,0.0,HYD
A320_10,2023-07-06,Seat,Mechanical,Low,1,3.0230369131067576,186.0065804964817,MAA
A320_7,2023-09-01,Seat,Mechanical,High,0,0.0,0.0,MAA
A320_7,2023-08-16,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_8,2023-02-14,Lavatory,Software,Low,0,0.0,0.0,BLR
A320_2,2023-07-24,Lighting,Software,Medium,1,6.030983217798196,4952.023578579345,MAA
A320_20,2023-11-27,Lighting,Mechanical,Low,0,0.0,0.0,BLR
A320_12,2023-07-18,IFE,Electrical,Medium,0,0.0,0.0,BLR
A320_13,2023-12-05,Lavatory,Electrical,Low,1,5.509019218694937,4541.462723180741,HYD
A320_1,2023-02-18,Lighting,Mechanical,Medium,0,0.0,0.0,HYD
A320_9,2023-06-23,IFE,Mechanical,Low,0,0.0,0.0,DEL
A320_20,2023-12-27,Lavatory,Mechanical,Low,0,0.0,0.0,DEL
A320_2,2023-01-15,Galley,Mechanical,Low,0,0.0,0.0,MAA
A320_18,2023-03-19,IFE,Mechanical,Low,0,0.0,0.0,BOM
A320_8,2023-08-23,Lighting,Electrical,Low,0,0.0,0.0,BOM
A320_11,2023-12-17,Lighting,Mechanical,Low,1,2.37079419230757,4762.006070772978,BOM
A320_12,2023-05-19,Galley,Electrical,Medium,1,6.138828886098467,458.0996539323734,DEL
A320_4,2023-04-18,Lavatory,Electrical,High,1,3.872890036293604,3521.724670415106,BOM
A320_2,2023-09-04,Galley,Mechanical,Medium,0,0.0,0.0,HYD
A320_1,2023-02-08,Seat,Software,Medium,0,0.0,0.0,MAA
A320_9,2023-03-15,Lighting,Electrical,Medium,0,0.0,0.0,BOM
A320_10,2023-09-09,IFE,Software,High,0,0.0,0.0,MAA
A320_3,2023-12-30,Galley,Electrical,Medium,0,0.0,0.0,HYD
A320_2,2023-05-09,Seat,Electrical,High,0,0.0,0.0,BLR
A320_20,2023-04-27,Lavatory,Software,Low,0,0.0,0.0,BOM
A320_17,2023-10-01,Galley,Electrical,Low,0,0.0,0.0,BOM
A320_1,2023-04-24,Seat,Mechanical,Medium,0,0.0,0.0,MAA
A320_10,2023-11-11,Lavatory,Electrical,Low,1,2.672596889303465,4785.968457598885,DEL
A320_9,2023-08-09,Lighting,Electrical,High,0,0.0,0.0,BOM
A320_12,2023-10-09,Lavatory,Software,Low,0,0.0,0.0,HYD
A320_7,2023-06-03,Galley,Electrical,Medium,0,0.0,0.0,HYD
A320_20,2023-08-30,Lighting,Electrical,Low,1,2.9254362267873506,1548.9039028038603,HYD
A320_4,2023-09-28,Lavatory,Electrical,Low,0,0.0,0.0,BOM
A320_8,2023-07-08,Lighting,Mechanical,Low,0,0.0,0.0,DEL
A320_2,2023-06-30,Lighting,Software,Low,1,0.8569253587896202,726.5473259898461,BLR
A320_6,2023-12-23,Seat,Mechanical,High,0,0.0,0.0,MAA
A320_3,2023-06-28,Lighting,Mechanical,High,0,0.0,0.0,HYD
A320_5,2023-12-09,IFE,Mechanical,Medium,1,3.590303773218796,3591.844532182713,BOM
A320_16,2023-02-16,Lighting,Software,Medium,0,0.0,0.0,MAA
A320_8,2023-08-29,Lavatory,Software,High,0,0.0,0.0,DEL
A320_2,2023-09-12,Seat,Electrical,High,1,6.470123450480489,2461.1506484456213,BLR
A320_20,2023-04-21,Seat,Software,Low,0,0.0,0.0,MAA
A320_1,2023-07-10,Seat,Software,Low,0,0.0,0.0,BLR
A320_2,2023-04-14,Lavatory,Mechanical,Low,0,0.0,0.0,DEL
A320_17,2023-09-08,Seat,Electrical,Low,1,3.7807485463264334,1744.4912259222292,HYD
A320_17,2023-03-04,Seat,Software,Low,0,0.0,0.0,BLR
A320_15,2023-04-10,Lighting,Mechanical,Low,0,0.0,0.0,BOM
A320_3,2023-03-19,IFE,Electrical,Medium,1,8.511141863895823,577.8201956403975,BOM
A320_6,2023-06-17,Lavatory,Electrical,Low,0,0.0,0.0,MAA
A320_6,2023-01-13,Lavatory,Software,High,1,8.853739691677017,4063.070924361338,HYD
A320_2,2023-01-22,Lavatory,Electrical,Low,0,0.0,0.0,BOM
A320_19,2023-06-28,IFE,Electrical,Low,1,0.6880587542989167,2014.342343831102,MAA
A320_17,2023-04-07,Galley,Electrical,Medium,0,0.0,0.0,MAA
A320_1,2023-11-14,IFE,Electrical,High,0,0.0,0.0,MAA
A320_15,2023-06-16,Lighting,Electrical,Low,0,0.0,0.0,HYD
A320_15,2023-08-03,Lavatory,Mechanical,Low,0,0.0,0.0,HYD
A320_18,2023-11-15,IFE,Electrical,Low,0,0.0,0.0,DEL
A320_10,2023-01-17,IFE,Mechanical,Medium,0,0.0,0.0,MAA
A320_9,2023-03-23,IFE,Electrical,Low,1,3.7919795955508233,2048.300654909066,BOM
A320_2,2023-12-11,Lavatory,Mechanical,Medium,0,0.0,0.0,DEL
A320_7,2023-08-07,Galley,Software,Medium,0,0.0,0.0,HYD
A320_20,2023-04-18,Lavatory,Software,High,0,0.0,0.0,DEL
A320_2,2023-11-19,Lavatory,Mechanical,Low,0,0.0,0.0,BLR
A320_6,2023-08-21,Lavatory,Software,Medium,0,0.0,0.0,MAA
A320_19,2023-06-03,Seat,Mechanical,Low,0,0.0,0.0,BOM
A320_16,2023-09-05,Lighting,Mechanical,Medium,1,6.96106291174624,2099.943285246821,BLR
A320_7,2023-11-01,Seat,Software,Low,0,0.0,0.0,DEL
A320_13,2023-02-15,IFE,Mechanical,Medium,0,0.0,0.0,BLR
A320_18,2023-09-01,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_15,2023-05-12,Galley,Software,Low,0,0.0,0.0,BOM
A320_17,2023-02-12,Seat,Electrical,Medium,0,0.0,0.0,DEL
A320_8,2023-02-08,Seat,Electrical,High,1,0.975176479800566,4566.454337294051,BLR
A320_5,2023-10-26,IFE,Software,Low,0,0.0,0.0,DEL
A320_1,2023-11-27,IFE,Mechanical,High,1,8.465672421508735,4044.9425606287473,BOM
A320_13,2023-06-23,Lavatory,Mechanical,Medium,0,0.0,0.0,BLR
A320_14,2023-09-21,Lavatory,Mechanical,Medium,0,0.0,0.0,BLR
A320_6,2023-04-17,Seat,Software,Low,1,8.719336800279205,4584.760206097333,MAA
A320_2,2023-02-27,Lavatory,Software,Medium,0,0.0,0.0,DEL
A320_18,2023-09-09,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_11,2023-07-05,Seat,Electrical,Medium,0,0.0,0.0,MAA
A320_4,2023-07-26,Seat,Software,High,0,0.0,0.0,DEL
A320_6,2023-02-07,Galley,Electrical,Low,0,0.0,0.0,BLR
A320_18,2023-04-19,Lighting,Software,High,0,0.0,0.0,HYD
A320_4,2023-05-20,Lighting,Software,Medium,0,0.0,0.0,BLR
A320_20,2023-12-10,Seat,Electrical,High,0,0.0,0.0,MAA
A320_10,2023-06-26,IFE,Mechanical,High,0,0.0,0.0,BLR
A320_9,2023-01-06,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_10,2023-03-28,Seat,Software,High,1,4.437902615759526,164.93006416916168,BLR
A320_5,2023-03-28,Galley,Mechanical,High,0,0.0,0.0,MAA
A320_8,2023-03-26,IFE,Electrical,Medium,0,0.0,0.0,HYD
A320_1,2023-07-28,Lavatory,Mechanical,High,0,0.0,0.0,DEL
A320_19,2023-06-11,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_8,2023-12-29,Galley,Electrical,High,0,0.0,0.0,BLR
A320_19,2023-07-14,IFE,Software,Medium,0,0.0,0.0,BLR
A320_2,2023-05-21,Seat,Mechanical,Low,0,0.0,0.0,MAA
A320_7,2023-05-08,IFE,Electrical,High,0,0.0,0.0,MAA
A320_17,2023-01-07,IFE,Electrical,High,0,0.0,0.0,MAA
A320_17,2023-06-20,Seat,Software,Low,1,4.377131039846269,4439.536844784689,BOM
A320_16,2023-01-25,Lighting,Electrical,Low,0,0.0,0.0,MAA
A320_16,2023-12-30,Lavatory,Mechanical,Low,1,5.549985269362435,2601.752797505757,BOM
A320_13,2023-09-28,Lavatory,Software,Low,1,4.392522746207922,3274.093741456676,DEL
A320_16,2023-07-13,Lighting,Software,Low,1,7.559274626498111,4254.846630440407,HYD
A320_13,2023-03-23,IFE,Electrical,Low,0,0.0,0.0,HYD
A320_10,2023-08-09,Lavatory,Software,High,1,3.829945075718537,1925.4130414217989,BOM
A320_4,2023-03-01,Lighting,Software,Medium,1,3.824476925531578,4653.513171084092,BOM
A320_17,2023-12-14,Lighting,Mechanical,Low,1,1.4849465169756266,338.4225519423952,HYD
A320_5,2023-11-14,IFE,Electrical,High,1,6.875995997107043,3140.321546754656,MAA
A320_9,2023-08-08,Galley,Mechanical,Low,0,0.0,0.0,BOM
A320_4,2023-09-02,IFE,Mechanical,Low,0,0.0,0.0,MAA
A320_16,2023-01-08,Lavatory,Electrical,Low,1,2.5416700518457604,2181.769130053626,HYD
A320_11,2023-07-26,Seat,Mechanical,Medium,1,1.7696805233999209,2274.9100232643755,DEL
A320_17,2023-03-03,Seat,Software,High,1,9.42115055477777,3218.2339795135345,BLR
A320_14,2023-09-26,Lavatory,Software,Medium,0,0.0,0.0,DEL
A320_15,2023-07-26,Lighting,Software,High,0,0.0,0.0,HYD
A320_20,2023-07-23,Seat,Electrical,Low,1,2.9659762681129678,265.0143789848737,MAA
A320_15,2023-01-05,Lighting,Mechanical,Medium,1,7.945837695663868,2202.0261660203632,BOM
A320_7,2023-04-14,Galley,Mechanical,Medium,0,0.0,0.0,DEL
A320_1,2023-07-01,Galley,Mechanical,High,1,9.98947981431626,1700.5323221869637,BOM
A320_10,2023-12-31,Lavatory,Software,High,1,0.8833328551671472,2114.838438173472,BLR
A320_11,2023-07-06,Galley,Software,Medium,1,5.8787165666381735,1632.612147130735,MAA
A320_6,2023-04-24,Seat,Software,High,0,0.0,0.0,BOM
A320_3,2023-07-27,Galley,Electrical,Low,0,0.0,0.0,DEL
A320_4,2023-03-02,Galley,Software,High,0,0.0,0.0,BOM
A320_11,2023-06-02,Lighting,Software,High,0,0.0,0.0,BOM
A320_5,2023-07-10,Lavatory,Electrical,High,1,4.709063942139,2521.3235861256253,BLR
A320_6,2023-01-14,Lavatory,Software,Low,0,0.0,0.0,DEL
A320_18,2023-03-16,Galley,Electrical,High,0,0.0,0.0,BLR
A320_9,2023-07-01,IFE,Mechanical,High,0,0.0,0.0,BLR
A320_4,2023-07-12,Lighting,Mechanical,Medium,0,0.0,0.0,DEL
A320_14,2023-05-22,IFE,Mechanical,Low,0,0.0,0.0,BOM
A320_12,2023-10-23,Lighting,Mechanical,Medium,0,0.0,0.0,BOM
A320_13,2023-11-18,Galley,Electrical,Medium,0,0.0,0.0,DEL
A320_11,2023-12-30,Lavatory,Mechanical,Low,1,4.5216838694553765,514.3703526764655,HYD
A320_16,2023-11-14,Lavatory,Software,Low,1,9.773776262386797,3448.923509296794,BOM
A320_9,2023-06-28,Lighting,Electrical,Medium,1,7.066512189172133,3054.8938197610883,BLR
A320_14,2023-10-03,Lighting,Software,Low,0,0.0,0.0,HYD
A320_10,2023-12-16,Galley,Software,Medium,1,4.163177128876667,448.0709563156104,HYD
A320_20,2023-02-19,IFE,Software,Low,0,0.0,0.0,HYD
A320_8,2023-03-13,Lighting,Software,High,1,3.5994122213908946,1566.9785311562066,HYD
A320_17,2023-05-05,Galley,Electrical,Medium,1,8.185724582770925,819.9174255604768,DEL
A320_11,2023-10-29,Galley,Mechanical,Medium,1,5.302333223703707,805.9860514646779,BOM
A320_17,2023-03-06,IFE,Electrical,High,0,0.0,0.0,DEL
A320_2,2023-09-22,Galley,Electrical,Medium,0,0.0,0.0,BOM
A320_17,2023-04-16,Galley,Electrical,Low,1,9.433982469357096,177.53354278442202,MAA
A320_16,2023-07-20,Lighting,Mechanical,High,0,0.0,0.0,HYD
A320_3,2023-02-17,IFE,Software,High,0,0.0,0.0,HYD
A320_8,2023-12-31,Seat,Electrical,Low,0,0.0,0.0,BOM
A320_14,2023-04-05,Lighting,Software,Low,1,7.545224884791962,1469.1378324627528,HYD
A320_3,2023-05-11,Galley,Mechanical,Medium,0,0.0,0.0,MAA
A320_8,2023-11-14,Seat,Mechanical,Medium,0,0.0,0.0,BOM
A320_12,2023-06-26,Lavatory,Software,Low,1,8.061300677863272,958.1033866387309,BLR
A320_20,2023-01-13,Galley,Software,Medium,0,0.0,0.0,DEL
A320_20,2023-07-24,Seat,Mechanical,Low,0,0.0,0.0,BLR
A320_17,2023-02-27,IFE,Software,Low,0,0.0,0.0,BOM
A320_13,2023-08-17,Seat,Electrical,Low,0,0.0,0.0,DEL
A320_17,2023-10-13,Galley,Mechanical,Low,1,7.227157431555941,2430.8703082536977,BOM
A320_16,2023-02-24,Seat,Software,High,0,0.0,0.0,BLR
A320_12,2023-02-22,Lighting,Mechanical,Low,0,0.0,0.0,BLR
A320_15,2023-01-01,Lighting,Software,High,0,0.0,0.0,DEL
A320_15,2023-05-20,Seat,Electrical,Medium,0,0.0,0.0,BLR
A320_8,2023-06-04,Lighting,Electrical,High,0,0.0,0.0,DEL
A320_11,2023-04-13,Lavatory,Software,Low,0,0.0,0.0,BLR
A320_8,2023-02-25,IFE,Mechanical,Low,0,0.0,0.0,MAA
A320_8,2023-08-21,Seat,Software,High,1,3.778295582375721,247.5089738354628,BOM
A320_8,2023-12-05,Lighting,Software,Low,0,0.0,0.0,BOM
A320_2,2023-02-07,Galley,Software,Medium,0,0.0,0.0,DEL
A320_4,2023-02-27,Galley,Mechanical,Low,1,7.209338544274991,3151.178750654008,BOM
A320_3,2023-08-26,Lavatory,Electrical,Medium,0,0.0,0.0,DEL
A320_1,2023-07-27,IFE,Mechanical,High,1,1.377425017058096,897.6758471105239,HYD
A320_14,2023-08-25,Seat,Software,Medium,0,0.0,0.0,BOM
A320_10,2023-03-14,IFE,Mechanical,High,0,0.0,0.0,BOM
A320_3,2023-10-10,Seat,Software,High,0,0.0,0.0,HYD
A320_12,2023-10-09,IFE,Software,High,1,3.88930276042109,3811.5757827085167,HYD
A320_16,2023-05-09,Seat,Mechanical,Medium,0,0.0,0.0,BOM
A320_20,2023-04-26,Galley,Mechanical,Low,0,0.0,0.0,BLR
A320_15,2023-09-07,Lighting,Software,Medium,0,0.0,0.0,BLR
A320_5,2023-03-11,Seat,Software,High,0,0.0,0.0,HYD
A320_3,2023-08-02,Lavatory,Mechanical,Medium,0,0.0,0.0,BLR
A320_8,2023-07-22,Galley,Electrical,Medium,1,5.980145120760652,2373.510321017748,BOM
A320_5,2023-03-14,Lavatory,Mechanical,Low,1,7.147199457945024,3123.0257341840597,BOM
A320_12,2023-03-31,Galley,Software,High,0,0.0,0.0,MAA
A320_9,2023-04-13,IFE,Electrical,High,0,0.0,0.0,DEL
A320_20,2023-12-11,Lighting,Electrical,High,0,0.0,0.0,MAA
A320_1,2023-09-06,IFE,Mechanical,Medium,0,0.0,0.0,MAA
A320_6,2023-04-09,Galley,Mechanical,High,1,0.9919659429617602,2830.821819040112,MAA
A320_17,2023-03-19,Galley,Mechanical,High,0,0.0,0.0,MAA
A320_13,2023-08-29,Galley,Software,Medium,0,0.0,0.0,MAA
A320_17,2023-08-05,IFE,Mechanical,High,1,5.018163822309079,2097.965714513388,BOM
A320_18,2023-09-30,Seat,Mechanical,Medium,0,0.0,0.0,MAA
A320_12,2023-01-19,Lavatory,Software,High,0,0.0,0.0,BLR
A320_20,2023-04-10,Lavatory,Mechanical,Low,0,0.0,0.0,MAA
A320_11,2023-02-19,Seat,Software,Low,0,0.0,0.0,DEL
A320_5,2023-08-27,Lighting,Software,Medium,0,0.0,0.0,HYD
A320_13,2023-07-13,Lavatory,Mechanical,High,0,0.0,0.0,BOM
A320_7,2023-02-14,IFE,Software,High,0,0.0,0.0,DEL
A320_16,2023-10-13,IFE,Mechanical,Medium,0,0.0,0.0,DEL
A320_7,2023-03-01,IFE,Software,Medium,0,0.0,0.0,MAA
A320_6,2023-05-02,Galley,Mechanical,Low,0,0.0,0.0,DEL
A320_8,2023-04-06,Seat,Electrical,Medium,1,5.943900905880649,1693.5348617534355,BOM
A320_10,2023-05-19,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_19,2023-08-02,Lavatory,Mechanical,Low,0,0.0,0.0,HYD
A320_11,2023-09-08,IFE,Software,Low,0,0.0,0.0,HYD
A320_14,2023-08-13,IFE,Electrical,High,0,0.0,0.0,BLR
A320_10,2023-03-24,Galley,Software,Low,0,0.0,0.0,HYD
A320_2,2023-08-25,Seat,Mechanical,Medium,0,0.0,0.0,DEL
A320_9,2023-01-25,Lavatory,Mechanical,Medium,0,0.0,0.0,BOM
A320_13,2023-07-28,IFE,Electrical,Medium,0,0.0,0.0,DEL
A320_11,2023-09-29,Seat,Software,Medium,0,0.0,0.0,BOM
A320_16,2023-09-19,Seat,Software,High,0,0.0,0.0,DEL
A320_13,2023-09-03,IFE,Mechanical,High,0,0.0,0.0,BOM
A320_8,2023-09-20,Lighting,Electrical,Medium,1,2.051698156846044,1186.731693142361,BLR
A320_8,2023-11-21,IFE,Mechanical,Low,0,0.0,0.0,HYD
A320_16,2023-09-27,IFE,Software,Low,0,0.0,0.0,HYD
A320_5,2023-10-12,Lavatory,Software,High,0,0.0,0.0,HYD
A320_10,2023-01-21,Galley,Software,High,0,0.0,0.0,HYD
A320_6,2023-11-15,Lighting,Mechanical,Medium,0,0.0,0.0,DEL
A320_4,2023-01-30,Galley,Software,High,0,0.0,0.0,DEL
A320_4,2023-01-22,Lighting,Software,Low,0,0.0,0.0,BOM
A320_6,2023-04-26,Seat,Electrical,Medium,0,0.0,0.0,DEL
A320_11,2023-06-14,IFE,Electrical,Medium,0,0.0,0.0,MAA
A320_10,2023-04-05,Lighting,Software,Medium,1,8.041271987126375,3331.172514201788,BLR
A320_19,2023-04-05,Galley,Mechanical,High,0,0.0,0.0,HYD
A320_2,2023-11-12,Seat,Mechanical,High,0,0.0,0.0,MAA
A320_1,2023-12-07,Lighting,Software,Medium,0,0.0,0.0,DEL
A320_17,2023-08-13,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_7,2023-04-16,Lighting,Software,Medium,1,3.234397339090256,557.0300892130325,BOM
A320_12,2023-07-14,IFE,Software,Low,1,9.46731869302635,3852.5622922510574,DEL
A320_20,2023-06-15,Lighting,Electrical,Low,0,0.0,0.0,DEL
A320_8,2023-08-13,Galley,Electrical,Medium,0,0.0,0.0,DEL
A320_16,2023-08-25,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_2,2023-06-09,IFE,Electrical,Medium,1,4.408058428419599,719.2934697877688,DEL
A320_2,2023-06-25,Lighting,Software,Medium,0,0.0,0.0,BLR
A320_4,2023-06-08,Seat,Mechanical,Medium,0,0.0,0.0,MAA
